order_id,delivery_date,load_weight,distance_km,estimated_time_hours,actual_time_hours,region,weather_condition,delivery_status,carrier
ORD4454,2023-03-24,98.9,257.7,41.1,,West,Sunny,Delivered,Carrier_6
ORD6294,2023-10-01,597.25,,24.1,27.1,Central,,Cancelled,Carrier_11
ORD7746,2023-05-03,263.34,355.4,12.7,46.7,North,,Delivered,Carrier_30
ORD2304,2023-03-12,884.83,,32.9,1.1,East,Snowy,Delayed,Carrier_11
ORD2214,2023-05-14,,347.0,8.1,22.6,East,Sunny,Delivered,Carrier_20
ORD3500,2023-02-22,463.16,432.0,15.5,24.6,West,Sunny,Delayed,Carrier_2
ORD9358,2023-01-16,344.32,378.3,37.7,31.4,East,Rainy,Delivered,Carrier_9
ORD9230,2023-02-11,173.33,421.0,34.4,24.6,North,Sunny,Cancelled,Carrier_13
ORD9625,2023-10-26,197.32,126.1,26.6,38.2,Central,Sunny,Delivered,Carrier_40
ORD1697,2023-12-12,696.9,95.5,5.7,44.4,Central,,Delivered,Carrier_44
ORD6940,2023-08-04,355.68,,3.4,,East,Sunny,Cancelled,Carrier_36
ORD7694,2023-10-03,479.58,344.0,34.0,23.7,Central,Rainy,Cancelled,Carrier_11
ORD9322,2023-01-31,199.35,488.6,7.5,46.2,East,Snowy,Cancelled,Carrier_15
ORD8278,2023-01-09,587.28,359.9,42.1,,South,Sunny,Cancelled,Carrier_6
ORD8934,2023-12-24,868.94,451.2,34.2,54.5,North,,Cancelled,Carrier_39
ORD7026,2023-03-14,635.61,152.2,36.2,32.8,West,Snowy,Delivered,Carrier_11
ORD3035,2023-02-20,508.92,391.2,11.7,54.8,West,Rainy,Cancelled,Carrier_25
ORD8297,2023-04-03,98.1,202.2,33.4,27.5,West,Rainy,Delivered,Carrier_28
ORD2452,2023-09-07,374.95,122.0,8.7,42.7,Central,Rainy,Cancelled,Carrier_43
ORD4933,2023-07-07,,329.6,41.9,45.9,East,Sunny,Delivered,Carrier_6
ORD6465,2023-10-15,781.68,93.8,20.1,14.1,East,,Cancelled,Carrier_2
ORD3806,2023-08-08,771.34,429.8,42.5,55.6,West,Sunny,Delayed,Carrier_47
ORD8255,2023-10-03,602.81,241.7,23.4,19.3,Central,,Cancelled,Carrier_48
ORD6900,2023-07-29,724.97,163.1,27.7,58.2,North,,Cancelled,Carrier_45
ORD8801,2023-06-03,668.58,454.7,45.3,56.8,East,Rainy,Cancelled,Carrier_46
ORD8474,2023-05-23,615.01,12.6,25.3,21.1,South,Sunny,Delivered,Carrier_18
ORD4330,2023-01-02,197.12,329.7,1.6,56.9,South,Snowy,Cancelled,Carrier_48
ORD9069,2023-08-26,945.62,29.7,15.8,33.0,East,Snowy,Delayed,Carrier_21
ORD6527,2023-04-08,69.03,,8.7,50.9,South,Snowy,Cancelled,Carrier_50
ORD6276,2023-08-19,971.35,398.7,10.6,57.9,North,Rainy,Delayed,Carrier_25
ORD2697,2023-09-12,,443.2,18.9,32.3,West,,Cancelled,Carrier_46
ORD1900,2023-05-28,777.38,399.2,43.4,59.2,South,Sunny,Cancelled,Carrier_18
ORD6313,2023-01-17,179.96,,1.1,37.0,East,Rainy,Cancelled,Carrier_37
ORD2416,2023-05-24,,172.6,28.5,19.7,Central,,Delayed,Carrier_36
ORD8253,2023-01-18,703.72,295.3,28.2,46.3,East,Snowy,Delivered,Carrier_45
ORD3188,2023-02-17,,472.3,35.5,33.2,East,Snowy,Cancelled,Carrier_9
ORD7734,2023-05-24,425.02,31.6,23.4,,South,,Delayed,Carrier_20
ORD5307,2023-12-14,135.54,363.0,33.0,48.8,East,Rainy,Delivered,Carrier_17
ORD8516,2023-07-13,996.13,186.6,28.8,27.2,West,Rainy,Delayed,Carrier_43
ORD2094,2023-06-14,754.86,73.4,33.6,46.9,East,Rainy,Cancelled,Carrier_3
ORD7272,2023-05-18,255.06,154.5,21.0,58.5,South,Sunny,Cancelled,Carrier_8
ORD3170,2023-03-19,724.38,257.0,45.6,,South,Snowy,Cancelled,Carrier_34
ORD5630,2023-11-28,155.73,180.4,45.0,25.8,East,,Delayed,Carrier_33
ORD8208,2023-09-09,,334.4,28.1,14.8,North,Snowy,Delayed,Carrier_2
ORD7088,2023-06-30,881.64,329.4,31.1,2.0,North,Sunny,Delayed,Carrier_25
ORD6629,2023-11-03,92.6,214.2,9.0,14.0,South,Rainy,Delivered,Carrier_43
ORD6126,2023-03-14,772.58,222.7,29.1,46.7,South,Sunny,Delivered,Carrier_2
ORD6700,2023-01-12,701.64,451.0,13.1,11.3,East,Snowy,Delayed,Carrier_13
ORD7617,2023-07-06,588.2,,34.2,55.4,South,,Delivered,Carrier_22
ORD4444,2023-09-19,202.53,257.0,13.4,,Central,Sunny,Delivered,Carrier_1
ORD1573,2023-04-14,722.4,104.1,31.6,39.6,Central,Sunny,Delivered,Carrier_40
ORD4568,2023-11-20,935.04,,8.4,,East,Sunny,Delivered,Carrier_38
ORD6567,2023-11-21,689.38,261.2,31.0,57.5,South,Rainy,Cancelled,Carrier_1
ORD6572,2023-08-03,900.63,298.5,33.9,29.1,Central,Rainy,Cancelled,Carrier_27
ORD3896,2023-09-19,951.04,151.8,16.0,46.2,North,Rainy,Delivered,Carrier_35
ORD1762,2023-01-31,75.63,15.4,36.4,53.3,North,Snowy,Cancelled,Carrier_16
ORD2292,2023-07-23,711.48,454.4,15.3,44.5,South,,Delivered,Carrier_45
ORD9913,2023-11-05,333.12,192.4,40.5,41.9,East,Sunny,Delayed,Carrier_34
ORD7913,2023-08-09,72.6,120.5,22.6,,West,Snowy,Delivered,Carrier_11
ORD2778,2023-08-03,856.07,190.8,47.9,18.5,West,,Delayed,Carrier_46
ORD1873,2023-10-01,389.12,,21.9,2.0,West,,Delivered,Carrier_31
ORD9161,2023-12-07,319.93,234.3,21.9,34.3,West,Sunny,Delayed,Carrier_24
ORD6638,2023-03-25,535.87,412.6,15.4,3.6,North,Snowy,Cancelled,Carrier_5
ORD2539,2023-04-22,406.4,167.4,46.1,32.9,South,,Cancelled,Carrier_34
ORD5195,2023-10-19,487.24,119.2,40.4,9.6,North,Snowy,Delivered,Carrier_28
ORD9760,2023-06-13,387.48,130.1,32.9,19.1,South,,Cancelled,Carrier_16
ORD1583,2023-11-10,,65.9,3.4,,North,,Cancelled,Carrier_24
ORD8262,2023-02-23,349.9,142.8,31.0,23.6,West,Rainy,Cancelled,Carrier_27
ORD2764,2023-04-20,,12.2,25.1,7.0,West,Rainy,Delayed,Carrier_15
ORD2018,2023-12-29,88.17,199.0,20.8,56.3,North,Snowy,Delivered,Carrier_36
ORD1951,2023-09-28,121.68,375.3,4.7,,South,Rainy,Delivered,Carrier_50
ORD2761,2023-12-21,233.39,342.7,23.3,13.3,North,Sunny,Delivered,Carrier_40
ORD6083,2023-09-21,483.55,35.0,19.1,36.5,Central,Snowy,Delivered,Carrier_18
ORD2368,2023-03-01,783.16,,37.0,27.3,West,Sunny,Delivered,Carrier_16
ORD9578,2023-11-08,,177.9,36.6,49.4,Central,Snowy,Delivered,Carrier_46
ORD5391,2023-03-24,918.06,43.1,47.3,30.6,East,,Delivered,Carrier_2
ORD2163,2023-08-18,348.65,479.9,2.0,53.4,East,Rainy,Delayed,Carrier_3
ORD3351,2023-12-05,494.56,146.7,11.6,,North,,Delivered,Carrier_39
ORD6961,2023-08-01,229.72,46.3,6.2,2.6,North,Snowy,Delayed,Carrier_15
ORD1612,2023-04-19,605.86,78.6,4.0,,North,Snowy,Delivered,Carrier_17
ORD2908,2023-12-04,912.13,327.6,22.4,,South,Rainy,Delayed,Carrier_13
ORD3457,2023-09-20,975.27,359.5,36.9,41.0,North,Rainy,Cancelled,Carrier_23
ORD8611,2023-04-20,665.28,304.8,34.8,,Central,,Cancelled,Carrier_11
ORD1716,2023-05-27,469.22,48.6,47.8,38.4,North,Snowy,Delayed,Carrier_32
ORD7787,2023-05-20,237.62,395.5,25.7,3.7,Central,Rainy,Cancelled,Carrier_2
ORD7049,2023-03-08,,315.5,15.3,36.6,Central,Sunny,Delivered,Carrier_32
ORD2727,2023-01-19,226.73,341.3,1.7,54.0,Central,Rainy,Delayed,Carrier_35
ORD4340,2023-11-25,173.08,284.1,18.4,7.1,Central,,Delivered,Carrier_30
ORD1362,2023-09-23,729.72,499.5,26.9,18.9,Central,Sunny,Delayed,Carrier_27
ORD8662,2023-02-24,744.79,39.7,13.7,49.4,South,Sunny,Cancelled,Carrier_37
ORD9441,2023-02-26,561.74,473.1,9.2,10.9,East,,Delivered,Carrier_44
ORD7926,2023-07-15,,332.0,8.7,43.3,East,Snowy,Delivered,Carrier_32
ORD6068,2023-03-09,,195.4,40.9,26.0,East,,Delivered,Carrier_15
ORD8303,2023-11-29,252.47,95.9,40.6,42.3,Central,Rainy,Delayed,Carrier_32
ORD5502,2023-11-25,588.51,453.1,44.3,38.6,South,Sunny,Delivered,Carrier_40
ORD2453,2023-04-25,236.9,33.8,33.9,21.2,Central,Sunny,Delayed,Carrier_49
ORD2688,2023-05-02,841.36,,30.4,54.5,South,Snowy,Delivered,Carrier_35
ORD4159,2023-04-19,180.94,,8.1,44.2,North,Sunny,Delivered,Carrier_20
ORD3543,2023-06-30,278.56,,30.4,13.7,North,Snowy,Delivered,Carrier_26
ORD4474,2023-05-30,120.68,53.2,36.7,59.2,South,Rainy,Delayed,Carrier_43
ORD3366,2023-01-01,757.68,,21.1,38.6,Central,Snowy,Delayed,Carrier_43
ORD5532,2023-10-27,427.22,495.8,42.2,49.0,West,Sunny,Delayed,Carrier_40
ORD8451,2023-10-29,120.2,37.9,26.8,24.7,West,Snowy,Delayed,Carrier_14
ORD8454,2023-09-01,188.14,,12.5,34.8,East,Snowy,Cancelled,Carrier_46
ORD6717,2023-03-27,77.0,,37.2,53.7,Central,,Cancelled,Carrier_25
ORD5547,2023-02-03,,,37.4,53.6,South,,Delayed,Carrier_47
ORD2186,2023-01-21,997.23,463.0,15.5,17.5,South,Snowy,Delivered,Carrier_5
ORD5204,2023-09-17,216.57,,37.5,21.8,South,Sunny,Delivered,Carrier_23
ORD1360,2023-09-24,316.99,363.4,39.2,59.2,South,Sunny,Cancelled,Carrier_8
ORD4490,2023-02-18,275.87,424.8,27.2,,South,Sunny,Delivered,Carrier_7
ORD1573,2023-09-15,84.45,472.6,5.9,41.7,North,Snowy,Delivered,Carrier_1
ORD2468,2023-09-12,944.16,,19.5,2.5,East,Rainy,Delayed,Carrier_19
ORD7880,2023-12-17,121.19,291.9,23.0,10.7,Central,Sunny,Cancelled,Carrier_28
ORD3242,2023-12-12,971.82,460.4,39.0,11.2,North,,Cancelled,Carrier_2
ORD2362,2023-06-11,473.07,420.4,3.9,50.0,Central,Sunny,Delivered,Carrier_21
ORD4366,2023-03-02,342.34,30.1,45.4,13.5,North,Snowy,Cancelled,Carrier_2
ORD4172,2023-09-05,124.55,292.8,1.0,59.7,East,Rainy,Delivered,Carrier_18
ORD2045,2023-11-22,72.8,420.0,5.4,7.1,West,Snowy,Cancelled,Carrier_9
ORD6686,2023-11-24,378.91,358.4,19.7,,East,,Cancelled,Carrier_47
ORD6319,2023-05-03,778.53,33.0,11.9,23.9,South,,Cancelled,Carrier_38
ORD3464,2023-07-11,385.61,487.1,16.5,44.8,South,,Cancelled,Carrier_9
ORD3949,2023-05-07,74.54,52.3,27.1,27.9,North,Snowy,Delivered,Carrier_30
ORD2504,2023-09-24,270.17,251.5,36.8,44.5,West,,Cancelled,Carrier_45
ORD4629,2023-07-17,615.82,71.5,38.9,20.2,East,Snowy,Delayed,Carrier_29
ORD5739,2023-02-19,228.72,204.5,16.3,2.3,East,Snowy,Cancelled,Carrier_7
ORD9186,2023-12-14,664.91,,20.6,6.7,East,Rainy,Delivered,Carrier_47
ORD7262,2023-08-07,808.59,356.4,6.3,32.8,West,,Delivered,Carrier_28
ORD8087,2023-04-27,348.12,218.3,6.6,4.5,East,Sunny,Delivered,Carrier_17
ORD1126,2023-01-01,469.62,410.0,46.3,57.2,West,Sunny,Delivered,Carrier_42
ORD3115,2023-06-13,674.64,461.3,35.2,51.3,North,Snowy,Delivered,Carrier_32
ORD3361,2023-03-23,380.25,291.6,23.7,20.4,North,Sunny,Delayed,Carrier_5
ORD9704,2023-09-09,763.73,268.3,16.6,16.7,South,,Delivered,Carrier_9
ORD3499,2023-07-19,315.36,441.9,9.0,55.6,Central,Sunny,Delivered,Carrier_2
ORD1434,2023-10-15,257.32,293.1,7.2,30.7,South,Rainy,Delayed,Carrier_14
ORD5177,2023-03-18,288.7,,41.8,7.2,South,Sunny,Delivered,Carrier_44
ORD2733,2023-04-10,,124.2,24.5,25.9,West,Snowy,Delayed,Carrier_33
ORD8963,2023-07-07,60.16,216.3,39.9,36.8,West,,Delivered,Carrier_22
ORD4221,2023-05-28,553.35,450.8,5.9,,North,,Delayed,Carrier_15
ORD5183,2023-04-08,415.0,174.2,17.5,43.4,East,Rainy,Delivered,Carrier_30
ORD4949,2023-09-15,276.68,455.4,8.7,33.2,North,Rainy,Delivered,Carrier_31
ORD9210,2023-06-09,296.84,194.3,10.7,56.2,West,Sunny,Delayed,Carrier_42
ORD3055,2023-06-10,236.69,18.9,42.7,37.9,North,Sunny,Cancelled,Carrier_48
ORD5879,2023-08-22,453.05,481.0,27.3,14.1,Central,,Delivered,Carrier_43
ORD7431,2023-10-24,698.57,416.2,9.0,59.1,North,Snowy,Delivered,Carrier_32
ORD9116,2023-06-01,647.54,427.1,13.3,52.6,South,Rainy,Delayed,Carrier_35
ORD1844,2023-01-29,758.0,106.1,12.8,21.8,Central,Sunny,Delayed,Carrier_12
ORD5252,2023-09-17,,467.6,22.1,1.8,West,Snowy,Cancelled,Carrier_46
ORD1583,2023-09-29,867.84,159.0,40.6,55.5,South,Sunny,Delivered,Carrier_50
ORD5752,2023-06-06,771.32,210.1,12.4,31.0,East,Snowy,Delayed,Carrier_22
ORD6517,2023-08-11,583.61,309.7,36.0,33.2,South,Sunny,Cancelled,Carrier_16
ORD4170,2023-11-14,,346.6,9.9,40.8,North,,Delayed,Carrier_28
ORD5178,2023-05-24,907.03,285.9,18.0,2.0,West,,Delayed,Carrier_27
ORD1099,2023-03-26,887.79,124.6,24.3,4.2,West,,Delayed,Carrier_12
ORD9478,2023-12-11,,58.9,19.7,4.5,Central,Sunny,Delivered,Carrier_12
ORD6013,2023-05-08,,314.4,21.1,39.1,Central,Rainy,Cancelled,Carrier_36
ORD9823,2023-08-10,799.94,396.9,12.8,24.6,South,Sunny,Delivered,Carrier_18
ORD7847,2023-10-28,61.49,494.6,47.3,3.2,West,Sunny,Delayed,Carrier_44
ORD8855,2023-12-08,285.9,82.8,28.0,28.5,North,Sunny,Cancelled,Carrier_12
ORD2132,2023-04-24,883.86,225.5,32.1,49.4,South,Sunny,Cancelled,Carrier_10
ORD1942,2023-10-31,90.89,92.9,3.5,29.5,South,,Delayed,Carrier_42
ORD7412,2023-11-30,363.8,167.6,4.2,58.6,North,Sunny,Delayed,Carrier_4
ORD5200,2023-09-23,125.16,232.6,15.7,24.0,Central,,Delivered,Carrier_21
ORD1561,2023-03-03,246.37,271.0,11.1,57.6,South,,Cancelled,Carrier_5
ORD8202,2023-06-26,676.51,260.7,25.5,44.7,East,,Delayed,Carrier_38
ORD1834,2023-05-08,309.15,,37.7,43.6,East,Sunny,Cancelled,Carrier_39
ORD5386,2023-10-19,601.63,94.4,14.8,40.4,North,Sunny,Delivered,Carrier_11
ORD5235,2023-04-30,756.34,103.1,47.8,33.2,Central,Snowy,Delayed,Carrier_41
ORD3383,2023-06-20,587.38,,10.0,17.3,East,Sunny,Delayed,Carrier_5
ORD7631,2023-12-31,163.26,49.6,23.5,19.2,West,Rainy,Delivered,Carrier_47
ORD3208,2023-03-08,721.34,75.2,32.1,29.5,North,Sunny,Delivered,Carrier_15
ORD1805,2023-06-07,297.66,215.9,3.8,11.7,South,,Cancelled,Carrier_2
ORD6743,2023-10-28,626.62,206.2,21.4,15.9,East,,Delayed,Carrier_36
ORD2247,2023-05-07,870.38,117.0,29.1,34.2,West,,Delivered,Carrier_37
ORD9744,2023-09-16,145.83,345.3,20.4,49.6,North,Sunny,Delayed,Carrier_19
ORD2884,2023-08-29,,403.9,32.2,4.1,North,Rainy,Cancelled,Carrier_44
ORD5079,2023-04-18,658.8,434.4,24.5,31.0,West,Sunny,Cancelled,Carrier_43
ORD6462,2023-03-03,261.18,424.6,39.7,5.2,South,Sunny,Delayed,Carrier_37
ORD9295,2023-03-23,915.36,192.8,45.7,2.7,West,Snowy,Delayed,Carrier_27
ORD7317,2023-06-21,979.8,404.2,29.7,50.7,West,Sunny,Cancelled,Carrier_2
ORD8067,2023-10-13,251.12,24.6,33.5,,Central,Rainy,Delayed,Carrier_16
ORD7264,2023-10-04,484.51,443.0,26.4,21.8,Central,Snowy,Delivered,Carrier_47
ORD1901,2023-10-04,480.84,449.2,2.6,59.0,South,Sunny,Delayed,Carrier_1
ORD1947,2023-07-08,807.66,242.0,20.5,56.1,Central,Snowy,Delivered,Carrier_39
ORD7626,2023-09-10,637.88,300.1,31.3,,Central,Snowy,Cancelled,Carrier_15
ORD4931,2023-01-17,368.74,263.3,47.5,38.6,North,Rainy,Cancelled,Carrier_31
ORD9738,2023-07-06,755.89,219.8,45.0,1.6,North,Sunny,Delayed,Carrier_1
ORD8421,2023-10-23,219.25,225.7,39.6,53.9,Central,,Cancelled,Carrier_37
ORD3156,2023-09-09,369.01,341.4,45.7,43.8,South,Rainy,Delivered,Carrier_38
ORD8069,2023-08-28,155.58,,17.1,,East,Snowy,Delayed,Carrier_36
ORD8524,2023-04-18,57.5,150.0,8.4,45.6,North,Snowy,Delivered,Carrier_42
ORD4161,2023-03-29,693.39,313.2,25.2,23.2,Central,Rainy,Cancelled,Carrier_4
ORD5048,2023-05-14,819.64,278.0,22.3,,North,Sunny,Cancelled,Carrier_8
ORD1234,2023-10-28,369.11,214.4,47.5,29.2,East,Sunny,Delayed,Carrier_25
ORD6551,2023-05-23,692.29,215.9,12.1,17.4,North,Sunny,Delayed,Carrier_46
ORD4539,2023-12-26,146.51,,37.0,43.9,East,,Cancelled,Carrier_27
ORD6776,2023-04-12,681.53,106.6,32.0,36.7,Central,Sunny,Cancelled,Carrier_18
ORD6151,2023-03-06,136.39,,31.0,49.3,West,,Cancelled,Carrier_8
ORD1383,2023-05-10,,135.4,5.5,46.9,West,,Cancelled,Carrier_16
ORD6636,2023-08-15,542.94,205.0,36.6,23.9,West,Rainy,Delayed,Carrier_14
ORD2369,2023-04-06,417.06,155.1,3.7,47.4,West,Snowy,Cancelled,Carrier_13
ORD5116,2023-08-14,135.17,80.0,13.7,,South,Snowy,Delivered,Carrier_39
ORD1900,2023-06-30,,397.9,39.5,22.0,West,Sunny,Delayed,Carrier_37
ORD8430,2023-01-22,785.4,49.1,35.6,3.5,East,Snowy,Cancelled,Carrier_44
ORD5785,2023-08-21,525.15,143.3,32.5,13.4,Central,,Delayed,Carrier_41
ORD4068,2023-12-31,87.13,473.3,4.2,23.0,North,Sunny,Delivered,Carrier_42
ORD2108,2023-12-26,969.32,53.9,39.4,,West,Rainy,Cancelled,Carrier_34
ORD7701,2023-11-04,384.89,219.9,37.6,7.4,West,Sunny,Delivered,Carrier_13
ORD5454,2023-03-07,,273.5,20.8,5.3,North,Sunny,Delayed,Carrier_36
ORD5264,2023-06-23,274.92,48.0,43.1,15.2,North,Sunny,Delayed,Carrier_3
ORD4614,2023-07-29,635.95,457.0,13.8,14.1,North,,Cancelled,Carrier_24
ORD3054,2023-08-31,865.16,66.7,27.6,18.1,North,Sunny,Delayed,Carrier_47
ORD4975,2023-05-13,978.2,60.5,46.9,40.7,East,Snowy,Delivered,Carrier_36
ORD1597,2023-11-25,207.04,150.3,46.2,30.0,North,Snowy,Delivered,Carrier_10
ORD4005,2023-01-16,,133.8,24.9,43.3,West,Sunny,Delayed,Carrier_48
ORD2242,2023-03-10,795.47,462.6,22.8,39.5,Central,Rainy,Delayed,Carrier_34
ORD2179,2023-08-26,237.83,473.4,28.9,2.4,Central,Sunny,Cancelled,Carrier_12
ORD7713,2023-11-23,,247.0,32.8,36.8,South,Snowy,Delayed,Carrier_49
ORD3038,2023-05-03,608.9,158.6,45.3,22.2,West,,Cancelled,Carrier_1
ORD5471,2023-06-22,509.1,380.0,35.5,52.8,South,,Cancelled,Carrier_48
ORD5128,2023-05-15,683.58,491.2,26.5,2.0,Central,Snowy,Cancelled,Carrier_43
ORD2022,2023-08-28,383.59,51.7,35.7,3.4,East,Snowy,Delayed,Carrier_10
ORD4968,2023-09-13,769.21,448.0,46.0,8.5,East,,Cancelled,Carrier_38
ORD7274,2023-01-15,875.04,98.4,41.4,41.6,North,Rainy,Cancelled,Carrier_16
ORD4402,2023-09-16,363.84,292.0,32.6,55.1,East,Sunny,Delayed,Carrier_19
ORD4286,2023-11-16,473.11,82.9,33.8,11.9,East,,Cancelled,Carrier_17
ORD6687,2023-12-28,470.67,163.9,14.8,15.2,South,Snowy,Delivered,Carrier_36
ORD8893,2023-09-18,564.15,384.4,10.9,7.5,North,Sunny,Cancelled,Carrier_41
ORD8611,2023-01-29,820.92,269.1,25.6,36.4,North,Rainy,Delivered,Carrier_11
ORD9795,2023-11-29,161.83,,33.1,37.1,North,Sunny,Delivered,Carrier_25
ORD7657,2023-12-16,276.17,315.6,40.9,40.3,South,Rainy,Delivered,Carrier_38
ORD5052,2023-12-02,,245.0,29.3,39.3,North,Snowy,Delayed,Carrier_31
ORD2113,2023-12-16,,49.0,36.0,57.7,North,,Delayed,Carrier_34
ORD8714,2023-12-21,227.54,414.6,17.8,41.1,North,Sunny,Cancelled,Carrier_32
ORD5281,2023-05-18,212.64,323.8,25.6,46.3,North,,Delayed,Carrier_1
ORD9043,2023-05-02,681.46,288.2,42.5,38.1,West,,Delivered,Carrier_6
ORD6442,2023-10-23,907.15,380.4,17.3,35.1,West,Snowy,Cancelled,Carrier_6
ORD5121,2023-02-25,342.3,430.4,11.8,,South,,Delivered,Carrier_29
ORD3123,2023-12-25,578.22,139.4,39.0,15.5,North,,Cancelled,Carrier_31
ORD2274,2023-07-16,594.92,414.2,1.7,23.1,West,Snowy,Delayed,Carrier_24
ORD8668,2023-05-07,423.7,251.1,33.4,41.9,South,Snowy,Cancelled,Carrier_31
ORD1581,2023-02-08,878.78,421.6,17.9,3.8,Central,Sunny,Delayed,Carrier_1
ORD5024,2023-08-27,206.97,60.2,20.5,,West,Rainy,Delivered,Carrier_19
ORD6654,2023-04-07,619.95,104.0,3.9,46.5,East,,Cancelled,Carrier_4
ORD4328,2023-03-14,702.33,,25.3,26.0,East,Sunny,Cancelled,Carrier_28
ORD9032,2023-01-04,729.89,31.8,47.3,44.0,Central,,Delayed,Carrier_39
ORD1924,2023-12-16,50.2,495.3,28.8,42.3,Central,Sunny,Delayed,Carrier_1
ORD9788,2023-11-15,,137.3,34.5,36.5,South,,Cancelled,Carrier_38
ORD8303,2023-04-17,961.1,201.4,11.0,13.8,Central,Snowy,Delivered,Carrier_33
ORD1532,2023-03-29,446.04,72.5,28.8,34.2,West,Snowy,Delayed,Carrier_5
ORD8060,2023-07-12,,269.0,37.1,31.9,West,Rainy,Cancelled,Carrier_38
ORD2935,2023-08-28,246.42,460.0,14.0,59.7,Central,Sunny,Cancelled,Carrier_10
ORD9846,2023-12-11,229.62,221.2,24.0,52.0,West,Snowy,Delayed,Carrier_48
ORD6367,2023-02-09,,148.4,38.6,38.1,North,Snowy,Delivered,Carrier_38
ORD6449,2023-08-21,991.44,21.3,6.8,21.3,West,Sunny,Delivered,Carrier_4
ORD1883,2023-04-06,306.03,,3.2,16.1,East,Snowy,Cancelled,Carrier_36
ORD6239,2023-01-15,661.14,38.4,31.0,1.4,West,Snowy,Delivered,Carrier_41
ORD5186,2023-02-07,755.59,261.0,21.0,47.4,West,Sunny,Delayed,Carrier_28
ORD4502,2023-10-14,829.04,176.0,10.9,37.6,South,Snowy,Cancelled,Carrier_47
ORD4096,2023-12-21,299.23,324.3,17.7,,North,,Delayed,Carrier_40
ORD9272,2023-06-02,751.85,88.2,12.9,,East,,Delayed,Carrier_3
ORD1438,2023-01-22,656.72,236.8,14.9,23.6,West,Sunny,Cancelled,Carrier_40
ORD9669,2023-05-14,897.26,494.8,16.2,39.5,West,,Delayed,Carrier_20
ORD8075,2023-12-08,602.37,485.3,26.8,18.4,West,Snowy,Cancelled,Carrier_30
ORD7115,2023-01-05,181.86,109.6,40.6,44.0,West,Sunny,Cancelled,Carrier_9
ORD4254,2023-11-30,824.2,360.4,2.7,30.0,South,,Cancelled,Carrier_43
ORD1354,2023-01-31,533.1,293.1,1.6,33.2,East,Snowy,Cancelled,Carrier_26
ORD7298,2023-11-24,239.76,59.5,45.1,25.1,North,Sunny,Cancelled,Carrier_30
ORD2143,2023-06-04,938.96,156.0,47.8,45.3,Central,Snowy,Delayed,Carrier_39
ORD2756,2023-07-25,775.35,135.7,26.6,52.3,East,Sunny,Cancelled,Carrier_44
ORD3719,2023-06-09,177.17,497.3,8.9,30.7,East,,Delivered,Carrier_23
ORD9915,2023-02-06,802.44,172.1,29.1,,East,Rainy,Delivered,Carrier_34
ORD1755,2023-01-17,765.74,257.6,29.3,54.1,West,Snowy,Delivered,Carrier_35
ORD8202,2023-05-30,768.17,442.4,6.5,50.8,West,Rainy,Delivered,Carrier_39
ORD2873,2023-05-24,841.99,282.1,25.7,12.2,West,,Cancelled,Carrier_11
ORD9930,2023-01-07,178.08,69.3,19.0,1.5,Central,,Delayed,Carrier_36
ORD9945,2023-07-06,880.42,307.2,38.4,42.6,East,,Delayed,Carrier_45
ORD9989,2023-11-02,574.39,92.2,2.5,43.5,Central,,Delivered,Carrier_20
ORD3331,2023-12-21,197.78,356.5,22.4,2.1,South,Sunny,Cancelled,Carrier_1
ORD2216,2023-02-01,,394.3,16.3,20.8,South,Snowy,Delivered,Carrier_9
ORD7896,2023-12-12,885.48,494.1,24.1,,West,Sunny,Cancelled,Carrier_34
ORD1066,2023-09-10,255.85,446.1,44.1,38.6,South,Snowy,Cancelled,Carrier_46
ORD6854,2023-12-18,614.16,261.4,36.3,19.7,North,,Delayed,Carrier_49
ORD3254,2023-04-23,98.36,262.4,5.3,10.3,Central,Snowy,Delivered,Carrier_41
ORD9403,2023-08-11,935.51,246.2,42.5,,South,Rainy,Delivered,Carrier_36
ORD7883,2023-01-21,233.3,376.4,28.7,43.0,Central,,Delayed,Carrier_32
ORD1094,2023-06-14,274.48,179.4,36.1,41.5,West,Rainy,Cancelled,Carrier_42
ORD2701,2023-09-29,268.17,439.3,5.7,37.0,South,Sunny,Cancelled,Carrier_43
ORD5658,2023-12-22,625.3,188.5,26.0,38.7,South,,Delayed,Carrier_17
ORD9253,2023-03-10,426.06,106.0,43.0,3.8,North,Sunny,Cancelled,Carrier_46
ORD9322,2023-07-31,370.09,24.8,24.9,30.9,West,Snowy,Delivered,Carrier_33
ORD5906,2023-02-02,403.12,64.5,25.6,23.4,East,Sunny,Cancelled,Carrier_10
ORD1374,2023-12-20,532.53,71.9,5.7,52.5,North,Snowy,Delivered,Carrier_38
ORD2759,2023-12-27,230.98,255.4,2.4,3.6,South,,Delayed,Carrier_17
ORD1797,2023-10-04,575.19,444.8,43.7,,Central,Sunny,Delayed,Carrier_4
ORD4328,2023-06-11,696.89,299.2,27.0,10.9,North,,Delayed,Carrier_48
ORD8475,2023-01-30,162.94,306.3,36.8,31.9,Central,Sunny,Cancelled,Carrier_14
ORD2464,2023-05-20,632.1,311.2,20.4,16.3,East,Rainy,Cancelled,Carrier_12
ORD6584,2023-11-06,311.44,304.3,19.3,,Central,,Delayed,Carrier_6
ORD8316,2023-01-04,995.95,301.2,47.1,37.6,East,Rainy,Delivered,Carrier_31
