Transaction_ID,Store_ID,Category,Transaction_Amount,Quantity,Date,Customer_Age,Payment_Method
21073,32,Home Goods,497.83,6,2023-02-25,51,Cash
21074,77,Books,242.93,8,2023-06-28,51,Cash
21075,79,Sports,115.37,2,2023-02-16,34,Online Payment
21076,18,Clothing,116.05,6,2023-04-12,66,Cash
21077,70,Books,39.58,2,2023-08-14,67,Credit Card
21078,11,Home Goods,385.87,6,2023-11-06,30,Online Payment
21079,32,Clothing,153.78,6,2023-10-08,22,Online Payment
21080,20,Home Goods,94.64,7,2023-08-22,48,Credit Card
21081,97,Home Goods,359.71,1,2023-07-21,34,Cash
21082,40,Electronics,161.48,1,2023-02-09,41,Cash
21083,8,Books,304.23,1,2023-12-20,34,Debit Card
21084,35,Books,214.73,5,2023-01-08,65,Debit Card
21085,69,Books,173.73,1,2023-04-22,63,Debit Card
21086,99,Home Goods,249.82,3,2023-06-20,33,Debit Card
21087,78,Groceries,163.76,1,2023-10-11,43,Debit Card
21088,21,Groceries,436.58,7,2023-06-05,38,Cash
21089,24,Groceries,45.79,8,2023-05-06,28,Debit Card
21090,17,Clothing,24.78,4,2023-11-15,41,Credit Card
21091,18,Electronics,209.13,9,2023-04-17,67,Credit Card
21092,98,Clothing,94.69,8,2023-07-26,48,Cash
21093,12,Books,374.43,7,2023-05-04,55,Cash
21094,16,Books,183.18,9,2023-09-05,21,Credit Card
21095,4,Sports,138.1,3,2023-11-21,23,Debit Card
21096,89,Books,186.1,2,2023-05-03,51,Credit Card
21097,34,Groceries,117.55,5,2023-11-05,63,Cash
21098,92,Electronics,156.83,9,2023-11-05,40,Cash
21099,46,Groceries,288.31,2,2023-12-06,66,Online Payment
21100,75,Electronics,433.38,2,2023-04-04,35,Cash
21101,77,Clothing,191.73,5,2023-06-10,55,Credit Card
21102,31,Books,167.13,9,2023-02-25,54,Online Payment
21103,25,Clothing,393.08,9,2023-01-23,34,Credit Card
21104,74,Groceries,20.99,4,2023-09-07,49,Cash
21105,24,Home Goods,158.02,9,2023-03-08,65,Online Payment
21106,65,Electronics,231.56,1,2023-02-25,66,Cash
21107,25,Books,304.32,9,2023-07-05,39,Credit Card
21108,28,Sports,86.47,7,2023-08-18,28,Credit Card
21109,36,Home Goods,222.1,9,2023-11-22,62,Credit Card
21110,82,Clothing,287.49,5,2023-01-10,52,Cash
21111,6,Electronics,260.02,6,2023-06-18,28,Online Payment
21112,66,Home Goods,291.53,1,2023-12-18,37,Credit Card
21113,67,Sports,334.58,2,2023-11-11,27,Cash
21114,72,Home Goods,195.89,1,2023-04-09,45,Cash
21115,95,Sports,41.18,1,2023-05-11,64,Debit Card
21116,48,Clothing,37.22,7,2023-03-19,56,Credit Card
21117,83,Electronics,430.77,3,2023-07-28,49,Online Payment
21118,70,Clothing,341.94,1,2023-10-13,24,Online Payment
21119,78,Electronics,384.45,1,2023-12-21,20,Online Payment
21120,67,Home Goods,465.11,7,2023-08-22,41,Cash
21121,48,Clothing,377.77,5,2023-04-08,24,Cash
21122,65,Electronics,349.23,1,2023-11-11,22,Credit Card
21123,44,Books,331.32,8,2023-04-23,68,Debit Card
21124,94,Sports,136.7,6,2023-08-15,27,Cash
21125,63,Electronics,479.07,5,2023-04-02,38,Credit Card
21126,46,Books,275.6,6,2023-04-18,34,Debit Card
21127,19,Clothing,118.82,8,2023-11-18,31,Online Payment
21128,64,Clothing,112.81,9,2023-09-07,47,Online Payment
21129,83,Home Goods,409.48,9,2023-06-15,23,Debit Card
21130,73,Sports,132.6,3,2023-12-19,69,Debit Card
21131,71,Electronics,30.3,1,2023-02-04,44,Debit Card
21132,50,Clothing,219.92,6,2023-10-03,65,Credit Card
21133,63,Electronics,410.5,7,2023-09-01,21,Online Payment
21134,41,Groceries,213.08,6,2023-07-27,43,Cash
21135,7,Sports,403.74,5,2023-01-27,18,Cash
21136,9,Sports,415.33,5,2023-11-08,60,Online Payment
21137,4,Books,430.28,3,2023-08-09,66,Credit Card
21138,89,Groceries,298.56,4,2023-07-25,25,Online Payment
21139,49,Sports,352.74,3,2023-01-22,44,Cash
21140,76,Groceries,138.31,9,2023-07-10,21,Credit Card
21141,6,Electronics,58.85,3,2023-05-05,52,Online Payment
21142,82,Groceries,271.06,5,2023-06-14,66,Debit Card
21143,21,Home Goods,15.19,6,2023-01-13,26,Cash
21144,15,Books,238.21,8,2023-10-12,36,Credit Card
21145,67,Groceries,60.03,6,2023-05-03,63,Cash
21146,66,Electronics,63.13,6,2023-05-02,56,Debit Card
21147,56,Sports,436.68,6,2023-08-27,21,Credit Card
21148,68,Home Goods,323.85,1,2023-08-11,57,Credit Card
21149,32,Groceries,326.16,6,2023-03-01,44,Cash
21150,66,Books,208.19,1,2023-03-17,25,Cash
21151,29,Books,212.49,2,2023-04-28,54,Cash
21152,66,Electronics,158.52,8,2023-07-12,46,Online Payment
21153,34,Home Goods,222.84,8,2023-12-24,49,Cash
21154,27,Home Goods,297.69,2,2023-05-07,63,Cash
21155,60,Home Goods,101.43,3,2023-07-06,27,Debit Card
21156,39,Groceries,138.22,6,2023-09-04,36,Credit Card
21157,44,Electronics,252.43,4,2023-02-10,35,Debit Card
21158,82,Electronics,198.54,9,2023-12-23,43,Online Payment
21159,36,Electronics,411.55,7,2023-07-23,47,Online Payment
21160,19,Clothing,412.63,9,2023-02-09,46,Credit Card
21161,91,Sports,174.64,7,2023-12-18,39,Online Payment
21162,45,Electronics,230.89,6,2023-09-11,61,Credit Card
21163,84,Clothing,488.53,4,2023-07-07,29,Online Payment
21164,21,Clothing,415.46,8,2023-04-08,64,Debit Card
21165,23,Home Goods,115.67,6,2023-11-05,40,Credit Card
21166,94,Sports,147.31,5,2023-10-19,26,Debit Card
21167,89,Home Goods,50.91,6,2023-05-23,28,Debit Card
21168,95,Sports,342.13,6,2023-09-03,38,Debit Card
21169,27,Home Goods,165.28,2,2023-01-22,28,Cash
21170,98,Books,272.93,3,2023-11-08,48,Online Payment
21171,72,Groceries,386.39,9,2023-07-02,57,Credit Card
21172,19,Sports,419.66,8,2023-12-11,49,Online Payment
21173,41,Books,169.43,8,2023-01-01,58,Cash
21174,26,Clothing,126.25,1,2023-05-20,33,Debit Card
21175,28,Clothing,425.78,9,2023-05-11,64,Credit Card
21176,64,Sports,196.82,4,2023-09-09,29,Credit Card
21177,68,Home Goods,412.78,2,2023-05-23,27,Cash
21178,95,Groceries,83.38,7,2023-07-24,23,Cash
21179,80,Groceries,456.84,6,2023-01-12,54,Debit Card
21180,51,Electronics,246.73,9,2023-05-20,37,Cash
21181,74,Sports,93.37,2,2023-01-11,52,Online Payment
21182,48,Groceries,272.18,6,2023-10-01,56,Debit Card
21183,10,Home Goods,436.31,8,2023-03-26,59,Debit Card
21184,73,Home Goods,200.77,6,2023-09-13,28,Online Payment
21185,39,Clothing,97.25,8,2023-08-14,19,Cash
21186,100,Groceries,292.51,2,2023-08-08,36,Credit Card
21187,100,Groceries,418.89,9,2023-10-21,43,Credit Card
21188,19,Home Goods,69.46,6,2023-11-26,52,Credit Card
21189,64,Clothing,30.29,7,2023-05-12,62,Credit Card
21190,19,Groceries,37.58,2,2023-10-27,19,Debit Card
21191,76,Home Goods,122.94,8,2023-02-07,35,Debit Card
21192,62,Clothing,13.58,9,2023-09-11,47,Debit Card
21193,13,Clothing,220.05,3,2023-11-26,38,Online Payment
21194,25,Home Goods,351.9,4,2023-11-27,30,Debit Card
21195,100,Clothing,358.12,6,2023-02-12,44,Cash
21196,89,Books,321.99,3,2023-01-13,19,Cash
21197,92,Books,155.14,7,2023-12-08,46,Cash
21198,42,Clothing,370.61,8,2023-01-26,44,Online Payment
21199,39,Electronics,292.48,5,2023-05-03,39,Credit Card
21200,30,Clothing,431.98,5,2023-03-23,64,Cash
21201,5,Groceries,244.22,3,2023-08-02,48,Debit Card
21202,81,Clothing,98.27,4,2023-10-28,65,Credit Card
21203,18,Groceries,320.98,3,2023-06-10,33,Cash
21204,21,Home Goods,83.88,8,2023-11-08,35,Cash
21205,86,Clothing,481.94,3,2023-02-27,18,Debit Card
21206,50,Home Goods,354.61,2,2023-06-10,54,Cash
21207,6,Sports,380.6,6,2023-07-17,61,Debit Card
21208,50,Books,342.84,8,2023-10-21,20,Cash
21209,80,Clothing,57.8,8,2023-05-04,20,Cash
21210,66,Home Goods,238.0,6,2023-01-01,26,Online Payment
21211,1,Sports,329.19,6,2023-06-09,29,Debit Card
21212,57,Groceries,122.38,6,2023-10-18,55,Credit Card
21213,30,Groceries,342.96,5,2023-09-06,52,Credit Card
21214,58,Books,411.74,4,2023-05-08,57,Online Payment
21215,52,Books,144.72,2,2023-03-11,41,Debit Card
21216,37,Groceries,107.81,5,2023-04-08,67,Credit Card
21217,48,Groceries,442.75,2,2023-03-27,51,Online Payment
21218,87,Groceries,12.55,9,2023-06-08,20,Cash
21219,1,Electronics,135.32,4,2023-11-27,51,Credit Card
21220,19,Books,209.3,1,2023-07-24,44,Credit Card
21221,46,Home Goods,339.41,1,2023-01-09,22,Debit Card
21222,67,Sports,498.56,5,2023-11-07,43,Online Payment
21223,2,Sports,191.7,8,2023-02-18,59,Online Payment
21224,56,Clothing,474.92,7,2023-07-06,60,Debit Card
21225,17,Home Goods,189.72,7,2023-11-08,69,Debit Card
21226,92,Books,350.81,5,2023-01-25,33,Debit Card
21227,82,Electronics,91.03,9,2023-01-22,30,Cash
21228,97,Electronics,235.6,5,2023-08-18,59,Debit Card
21229,79,Home Goods,436.92,1,2023-09-04,68,Debit Card
21230,22,Groceries,166.8,5,2023-05-13,68,Credit Card
21231,27,Groceries,61.55,3,2023-07-01,24,Credit Card
21232,55,Home Goods,266.13,3,2023-10-10,44,Cash
21233,32,Books,225.37,5,2023-09-22,43,Debit Card
21234,60,Sports,122.47,1,2023-07-20,20,Credit Card
21235,83,Groceries,453.75,8,2023-01-13,61,Debit Card
21236,28,Clothing,304.83,9,2023-09-24,28,Credit Card
21237,28,Books,180.12,4,2023-01-09,22,Credit Card
21238,74,Books,498.1,1,2023-03-05,29,Credit Card
21239,84,Electronics,77.41,2,2023-03-25,51,Cash
21240,25,Groceries,425.5,7,2023-11-28,42,Cash
21241,85,Sports,123.01,1,2023-01-06,48,Credit Card
21242,78,Books,127.36,3,2023-06-08,33,Credit Card
21243,86,Groceries,254.1,7,2023-12-05,58,Online Payment
21244,26,Groceries,334.35,4,2023-09-21,37,Credit Card
21245,75,Electronics,348.33,4,2023-09-26,48,Credit Card
21246,71,Clothing,20.84,1,2023-12-05,54,Cash
21247,17,Books,150.56,8,2023-05-24,61,Credit Card
21248,82,Clothing,333.7,4,2023-08-21,35,Credit Card
21249,7,Sports,445.97,9,2023-09-20,33,Debit Card
21250,56,Home Goods,338.25,5,2023-10-10,22,Debit Card
21251,64,Home Goods,140.28,6,2023-08-23,67,Credit Card
21252,20,Home Goods,258.81,6,2023-11-07,40,Online Payment
21253,38,Sports,327.31,9,2023-03-15,49,Cash
21254,75,Books,76.32,3,2023-04-16,68,Credit Card
21255,58,Groceries,277.0,6,2023-09-12,36,Online Payment
21256,16,Clothing,241.12,9,2023-04-10,60,Online Payment
21257,51,Clothing,174.96,8,2023-08-06,68,Credit Card
21258,27,Groceries,315.53,7,2023-02-07,40,Credit Card
21259,51,Books,321.75,4,2023-11-06,62,Cash
21260,75,Clothing,486.02,5,2023-07-10,22,Cash
21261,16,Books,219.87,7,2023-03-17,47,Credit Card
21262,87,Clothing,270.32,6,2023-04-14,21,Credit Card
21263,60,Home Goods,87.18,5,2023-10-07,56,Credit Card
21264,76,Home Goods,278.7,9,2023-01-05,20,Credit Card
21265,40,Electronics,27.68,5,2023-04-05,68,Cash
21266,67,Electronics,83.44,6,2023-11-13,40,Cash
21267,2,Clothing,93.91,7,2023-01-12,66,Debit Card
21268,48,Home Goods,319.99,2,2023-10-06,30,Debit Card
21269,52,Books,287.97,5,2023-05-11,67,Debit Card
21270,24,Electronics,401.04,6,2023-12-26,47,Online Payment
21271,93,Electronics,237.56,3,2023-09-25,57,Online Payment
21272,98,Home Goods,242.68,4,2023-07-17,39,Debit Card
21273,84,Books,89.16,2,2023-11-04,26,Credit Card
21274,82,Electronics,373.92,7,2023-11-19,27,Cash
21275,78,Groceries,11.79,2,2023-12-20,57,Credit Card
21276,82,Books,218.2,2,2023-05-23,57,Credit Card
21277,2,Groceries,102.28,5,2023-09-14,66,Debit Card
21278,65,Home Goods,387.79,5,2023-10-09,34,Credit Card
21279,20,Home Goods,339.96,6,2023-12-13,58,Cash
21280,34,Electronics,356.32,2,2023-02-13,25,Cash
21281,41,Clothing,82.8,9,2023-07-19,50,Online Payment
21282,41,Sports,337.72,2,2023-08-12,33,Online Payment
21283,75,Groceries,348.54,1,2023-04-11,46,Online Payment
21284,91,Groceries,11.29,4,2023-03-05,58,Online Payment
21285,23,Books,165.62,2,2023-03-11,37,Online Payment
21286,38,Books,52.77,7,2023-12-02,35,Debit Card
21287,44,Home Goods,343.88,4,2023-02-26,23,Cash
21288,67,Clothing,113.93,2,2023-12-07,58,Cash
21289,62,Home Goods,139.68,5,2023-11-25,45,Online Payment
21290,12,Electronics,48.38,9,2023-09-03,63,Online Payment
21291,30,Clothing,247.07,4,2023-06-16,33,Credit Card
21292,95,Electronics,26.19,1,2023-03-02,29,Credit Card
21293,87,Groceries,424.34,8,2023-10-19,36,Debit Card
21294,65,Home Goods,22.92,8,2023-09-27,25,Cash
21295,41,Books,40.2,5,2023-10-23,54,Credit Card
21296,20,Home Goods,323.8,8,2023-11-08,65,Online Payment
21297,6,Sports,459.3,1,2023-04-19,26,Cash
21298,75,Clothing,447.14,2,2023-09-01,56,Online Payment
21299,99,Groceries,50.98,4,2023-12-04,58,Cash
21300,4,Sports,151.34,3,2023-03-24,34,Online Payment
21301,93,Sports,265.31,3,2023-07-06,33,Debit Card
21302,10,Home Goods,23.05,9,2023-11-05,53,Online Payment
21303,51,Clothing,269.03,9,2023-04-07,67,Credit Card
21304,93,Home Goods,229.41,8,2023-12-12,38,Online Payment
21305,38,Clothing,298.32,7,2023-10-06,35,Online Payment
21306,1,Sports,460.95,8,2023-04-13,44,Credit Card
21307,8,Electronics,144.56,4,2023-12-10,36,Online Payment
21308,81,Groceries,323.16,7,2023-02-24,47,Credit Card
21309,83,Sports,220.62,8,2023-07-23,45,Cash
21310,63,Home Goods,223.21,4,2023-08-16,54,Online Payment
21311,33,Groceries,327.16,5,2023-05-27,22,Debit Card
21312,15,Sports,476.15,8,2023-03-11,53,Cash
21313,31,Clothing,432.89,2,2023-09-25,55,Credit Card
21314,21,Home Goods,323.37,4,2023-07-09,46,Debit Card
21315,3,Sports,236.15,4,2023-12-18,26,Online Payment
21316,66,Clothing,217.76,4,2023-06-24,42,Cash
21317,35,Clothing,395.7,1,2023-06-13,64,Debit Card
21318,41,Clothing,116.93,6,2023-09-14,23,Credit Card
21319,59,Groceries,297.96,3,2023-08-17,29,Credit Card
21320,16,Home Goods,257.43,2,2023-04-08,63,Debit Card
21321,56,Clothing,328.18,8,2023-10-14,47,Online Payment
21322,45,Sports,101.84,7,2023-05-20,66,Cash
21323,59,Clothing,350.92,7,2023-11-02,61,Debit Card
21324,50,Home Goods,317.23,7,2023-12-01,26,Credit Card
21325,85,Books,98.27,2,2023-01-23,57,Online Payment
21326,12,Books,230.31,5,2023-07-28,39,Cash
21327,92,Groceries,342.52,1,2023-10-06,63,Debit Card
21328,12,Clothing,451.79,2,2023-09-20,44,Online Payment
21329,33,Sports,69.83,1,2023-01-09,27,Debit Card
21330,84,Home Goods,14.28,6,2023-08-05,61,Credit Card
21331,49,Clothing,90.93,9,2023-03-21,30,Credit Card
21332,21,Groceries,494.74,8,2023-02-14,29,Debit Card
21333,60,Electronics,386.5,6,2023-06-13,64,Online Payment
21334,52,Books,311.04,7,2023-05-26,29,Cash
21335,54,Sports,75.18,3,2023-05-21,45,Online Payment
21336,39,Books,213.86,2,2023-03-21,53,Credit Card
21337,49,Clothing,360.47,8,2023-04-07,32,Online Payment
21338,64,Clothing,448.98,5,2023-06-01,26,Cash
21339,100,Electronics,197.09,7,2023-02-05,35,Online Payment
21340,86,Home Goods,499.85,4,2023-04-25,57,Cash
21341,26,Electronics,78.47,4,2023-03-05,44,Credit Card
21342,71,Home Goods,199.6,5,2023-04-17,41,Credit Card
21343,7,Clothing,438.94,4,2023-02-22,51,Cash
21344,72,Electronics,328.46,5,2023-10-23,64,Credit Card
21345,62,Books,407.35,7,2023-01-06,65,Credit Card
21346,90,Books,454.82,6,2023-12-04,26,Credit Card
21347,88,Clothing,258.59,7,2023-04-05,46,Online Payment
21348,24,Electronics,125.03,7,2023-10-08,65,Debit Card
21349,40,Clothing,349.92,9,2023-01-25,35,Debit Card
21350,76,Books,286.11,2,2023-10-23,45,Cash
21351,47,Books,388.6,3,2023-01-10,38,Online Payment
21352,8,Clothing,260.74,3,2023-01-18,52,Credit Card
21353,54,Clothing,407.44,6,2023-05-03,66,Cash
21354,9,Groceries,451.99,1,2023-04-26,40,Online Payment
21355,3,Electronics,377.3,9,2023-12-22,46,Debit Card
21356,54,Groceries,374.39,5,2023-10-07,54,Credit Card
21357,21,Clothing,297.72,6,2023-02-09,53,Credit Card
21358,95,Sports,241.1,7,2023-03-11,27,Credit Card
21359,48,Books,486.57,1,2023-11-01,37,Credit Card
21360,47,Home Goods,326.11,3,2023-09-20,28,Debit Card
21361,88,Electronics,421.77,9,2023-08-26,55,Credit Card
21362,68,Electronics,257.65,5,2023-09-25,38,Cash
21363,84,Books,281.88,2,2023-10-20,48,Credit Card
21364,63,Home Goods,334.82,3,2023-03-23,30,Credit Card
21365,16,Groceries,366.99,6,2023-11-05,69,Debit Card
21366,74,Home Goods,229.69,3,2023-07-19,35,Debit Card
21367,90,Sports,184.59,1,2023-06-13,63,Cash
21368,93,Clothing,127.32,5,2023-01-15,45,Cash
21369,5,Home Goods,217.59,7,2023-04-13,23,Debit Card
21370,11,Home Goods,113.51,5,2023-12-18,43,Credit Card
21371,29,Clothing,214.21,1,2023-11-07,53,Cash
21372,79,Books,438.58,2,2023-02-23,21,Credit Card
21373,70,Electronics,488.76,2,2023-05-19,49,Debit Card
21374,48,Books,292.78,4,2023-08-10,19,Debit Card
21375,15,Sports,81.54,4,2023-05-17,39,Debit Card
21376,84,Books,219.5,1,2023-07-18,30,Online Payment
21377,34,Home Goods,305.02,2,2023-06-22,29,Debit Card
21378,60,Home Goods,191.68,2,2023-11-06,20,Credit Card
21379,62,Electronics,110.53,1,2023-08-02,25,Debit Card
21380,2,Sports,121.14,5,2023-03-18,57,Credit Card
21381,80,Clothing,242.23,5,2023-05-01,46,Credit Card
21382,19,Clothing,116.05,5,2023-12-05,39,Cash
21383,98,Groceries,132.27,6,2023-10-16,42,Debit Card
21384,49,Sports,437.81,5,2023-10-09,25,Debit Card
21385,78,Sports,391.74,7,2023-10-27,26,Cash
21386,88,Home Goods,37.1,9,2023-05-16,49,Cash
21387,28,Groceries,166.89,9,2023-12-09,62,Cash
21388,48,Clothing,270.65,1,2023-06-26,43,Debit Card
21389,96,Sports,39.7,6,2023-08-23,50,Cash
21390,37,Sports,344.75,7,2023-12-25,30,Credit Card
21391,74,Electronics,198.38,9,2023-01-05,49,Cash
21392,49,Clothing,204.62,5,2023-12-16,65,Debit Card
21393,48,Electronics,140.01,2,2023-05-26,60,Online Payment
21394,73,Groceries,173.63,8,2023-02-25,31,Cash
21395,88,Sports,432.23,1,2023-12-25,29,Debit Card
21396,100,Groceries,396.42,7,2023-07-23,56,Debit Card
21397,29,Books,468.53,4,2023-06-08,54,Debit Card
21398,60,Electronics,352.51,6,2023-08-22,50,Debit Card
21399,29,Clothing,293.16,8,2023-04-19,36,Cash
21400,58,Sports,137.04,3,2023-05-12,37,Online Payment
21401,48,Books,336.76,2,2023-01-12,68,Credit Card
21402,23,Books,454.02,8,2023-08-14,68,Credit Card
21403,27,Clothing,43.89,6,2023-12-05,26,Cash
21404,95,Groceries,227.1,6,2023-02-25,43,Cash
21405,7,Books,83.19,8,2023-06-16,50,Debit Card
21406,49,Home Goods,407.2,5,2023-06-23,24,Cash
21407,54,Clothing,310.91,5,2023-08-01,69,Debit Card
21408,68,Books,441.03,7,2023-12-05,27,Debit Card
21409,78,Clothing,40.92,6,2023-03-16,45,Credit Card
21410,42,Clothing,453.81,3,2023-04-03,22,Debit Card
21411,74,Sports,42.93,4,2023-05-11,69,Debit Card
21412,59,Groceries,150.93,2,2023-12-28,53,Credit Card
21413,44,Groceries,86.52,8,2023-05-14,69,Debit Card
21414,98,Sports,81.24,6,2023-12-03,34,Credit Card
21415,26,Clothing,94.12,7,2023-12-19,45,Cash
21416,23,Clothing,245.31,5,2023-04-03,19,Credit Card
21417,73,Home Goods,394.34,7,2023-10-20,39,Online Payment
21418,8,Books,450.16,4,2023-04-15,66,Online Payment
21419,53,Clothing,287.77,4,2023-09-25,50,Online Payment
21420,14,Books,87.3,2,2023-06-15,35,Cash
21421,71,Electronics,48.8,8,2023-08-15,34,Debit Card
21422,7,Books,252.12,7,2023-05-20,24,Online Payment
21423,9,Clothing,385.04,4,2023-07-02,49,Online Payment
21424,3,Home Goods,313.88,3,2023-09-11,56,Debit Card
21425,78,Electronics,295.56,1,2023-01-26,54,Online Payment
21426,17,Home Goods,33.6,5,2023-12-15,55,Cash
21427,44,Books,211.66,6,2023-08-01,46,Credit Card
21428,86,Home Goods,279.69,3,2023-12-27,68,Online Payment
21429,46,Books,303.16,9,2023-12-03,65,Credit Card
21430,90,Groceries,12.36,9,2023-11-09,21,Cash
21431,58,Books,107.78,6,2023-10-10,63,Cash
21432,28,Sports,475.4,5,2023-12-26,40,Online Payment
21433,14,Home Goods,259.24,2,2023-03-02,32,Cash
21434,9,Clothing,354.78,6,2023-09-18,34,Debit Card
21435,26,Groceries,161.01,5,2023-06-19,41,Online Payment
21436,2,Electronics,296.83,3,2023-04-06,57,Debit Card
21437,75,Books,184.67,3,2023-09-16,49,Online Payment
21438,81,Sports,155.51,1,2023-06-28,20,Cash
21439,34,Groceries,211.59,9,2023-01-01,50,Cash
21440,19,Home Goods,235.32,4,2023-10-15,60,Cash
21441,39,Groceries,172.26,9,2023-01-09,64,Cash
21442,82,Clothing,136.41,4,2023-05-24,34,Credit Card
21443,13,Clothing,315.67,5,2023-05-24,54,Credit Card
21444,5,Clothing,196.56,5,2023-01-21,42,Debit Card
21445,50,Sports,108.89,4,2023-01-05,61,Online Payment
21446,23,Groceries,381.6,4,2023-02-19,31,Credit Card
21447,88,Groceries,364.63,7,2023-02-26,62,Credit Card
21448,29,Home Goods,444.54,7,2023-02-22,45,Credit Card
21449,72,Electronics,281.96,6,2023-07-04,59,Cash
21450,26,Clothing,146.92,3,2023-08-27,55,Cash
21451,79,Electronics,433.22,6,2023-09-20,47,Cash
21452,57,Electronics,147.35,9,2023-05-18,39,Credit Card
21453,1,Clothing,331.24,3,2023-06-27,41,Online Payment
21454,28,Clothing,103.29,7,2023-06-07,48,Online Payment
21455,62,Home Goods,318.3,5,2023-10-16,19,Cash
21456,47,Sports,422.02,7,2023-01-09,33,Cash
21457,78,Clothing,274.57,2,2023-02-19,48,Debit Card
21458,98,Electronics,240.73,3,2023-07-14,22,Credit Card
21459,59,Home Goods,496.8,2,2023-08-25,45,Online Payment
21460,31,Groceries,21.0,7,2023-04-09,50,Debit Card
21461,70,Home Goods,172.55,9,2023-08-21,62,Online Payment
21462,49,Clothing,460.11,3,2023-12-07,25,Cash
21463,5,Books,324.89,7,2023-08-27,55,Online Payment
21464,31,Clothing,275.63,7,2023-02-23,29,Online Payment
21465,37,Sports,322.47,3,2023-12-04,28,Online Payment
21466,79,Home Goods,167.75,5,2023-12-10,66,Cash
21467,15,Clothing,44.87,6,2023-11-02,25,Debit Card
21468,52,Electronics,144.82,5,2023-04-06,31,Credit Card
21469,69,Electronics,174.88,8,2023-12-05,63,Online Payment
21470,92,Home Goods,245.13,9,2023-04-16,42,Online Payment
21471,97,Sports,203.01,6,2023-06-03,49,Credit Card
21472,11,Books,265.29,2,2023-12-21,18,Cash
21473,43,Home Goods,106.08,2,2023-04-04,48,Credit Card
21474,70,Sports,100.18,4,2023-10-27,36,Online Payment
21475,23,Electronics,182.34,3,2023-07-07,68,Cash
21476,40,Clothing,242.12,7,2023-07-11,54,Online Payment
21477,63,Groceries,177.45,4,2023-06-19,66,Credit Card
21478,2,Clothing,292.52,3,2023-11-06,39,Online Payment
21479,79,Electronics,161.9,2,2023-09-04,33,Debit Card
21480,87,Books,96.81,4,2023-05-01,29,Cash
21481,86,Electronics,432.79,5,2023-02-17,31,Online Payment
21482,73,Clothing,108.3,4,2023-01-13,42,Credit Card
21483,47,Clothing,483.65,9,2023-02-02,27,Debit Card
